scenario_id,district,soil_type,water_availability,season,budget,land_area_acres,recommended_crop,suitability_score,expected_yield_min_kg,expected_yield_max_kg,estimated_cost,estimated_revenue_min,estimated_revenue_max,estimated_profit_min,estimated_profit_max,weather_risk,market_risk
6241,Krishnagiri,Red Sandy Loam,High,Kharif,40000,2.19,Millets,80,1195.7,1870.3,23433.0,63056.5,98626.9,39623.5,75193.9,Low,Low
6242,Nagapattinam,Black Cotton Soil,Medium,Summer,60000,7.02,Sunflower,71,3369.6,5054.4,115830.0,142433.5,213650.3,26603.5,97820.3,Low,Low
6243,Trichy,Alluvial Clay,Medium,Kharif,25000,1.96,Rice,71,3665.2,4958.8,70168.0,91946.1,124397.7,21778.1,54229.7,Low,Medium
6244,Nilgiris,Black Clay Loam,Medium,Kharif,150000,2.22,Sugarcane,85,54700.8,69619.2,210900.0,1154870.8,1469835.5,943970.8,1258935.5,Low,Medium
6245,Thanjavur,Black Cotton Soil,High,Rabi,40000,5.23,Chili,74,1935.1,3294.9,201355.0,82338.5,140198.0,-119016.5,-61157.0,Low,Low
6246,Coimbatore,Black Clay Loam,Medium,Rabi,15000,4.63,Pulses,95,1000.1,1777.9,55097.0,35886.2,63797.8,-19210.8,8700.8,High,Medium
6247,Tirunelveli,Lateritic Hill Soil,Medium,Kharif,40000,0.61,Millets,67,333.1,520.9,6527.0,17918.5,28026.3,11391.5,21499.3,Low,Medium
6248,Krishnagiri,Black Clay Loam,Medium,Summer,25000,4.05,Sunflower,55,1944.0,2916.0,66825.0,109612.0,164418.0,42787.0,97593.0,High,Low
6249,Krishnagiri,Red Sandy Loam,Medium,Kharif,150000,7.31,Cotton,50,2631.6,3947.4,219300.0,100227.2,150340.8,-119072.8,-68959.2,High,Medium
6250,Nilgiris,Black Clay Loam,Medium,Kharif,60000,2.37,Maize,87,4977.0,6873.0,53799.0,275794.6,380859.2,221995.6,327060.2,Low,High
6251,Nagapattinam,Red Sandy Loam,High,Rabi,100000,0.51,Groundnut,68,334.6,481.4,12495.0,11384.4,16382.5,-1110.6,3887.5,High,Low
6252,Kovilpatti,Red Loam,Medium,Rabi,100000,5.61,Sorghum,96,3786.8,6311.2,76857.0,126248.1,210413.6,49391.1,133556.6,Low,Low
6253,Nagapattinam,Alluvial Clay,Low,Rabi,25000,7.27,Coconut,87,52344.0,63976.0,196290.0,1699230.6,2076837.4,1502940.6,1880547.4,High,Low
6254,Coimbatore,Alluvial Clay,High,Rabi,100000,5.09,Banana,62,78793.2,104446.8,386840.0,3049538.9,4042412.0,2662698.9,3655572.0,Low,Low
6255,Trichy,Red Sandy Loam,Medium,Summer,25000,1.31,Sorghum,97,884.2,1473.8,17947.0,35599.6,59332.6,17652.6,41385.6,High,Low
6256,Tirunelveli,Lateritic Hill Soil,Medium,Rabi,40000,2.62,Onion,60,9549.9,14030.1,90390.0,223018.5,327644.5,132628.5,237254.5,Low,Medium
6257,Madurai,Red Sandy Loam,High,Summer,40000,1.61,Millets,52,879.1,1374.9,17227.0,42073.0,65806.5,24846.0,48579.5,Medium,Low
6258,Kovilpatti,Red Loam,Medium,Kharif,150000,5.43,Cotton,40,1954.8,2932.2,162900.0,77529.3,116294.0,-85370.7,-46606.0,Medium,High
6259,Nagapattinam,Coastal Alluvial,High,Rabi,25000,2.42,Coconut,55,17424.0,21296.0,65340.0,335858.5,410493.8,270518.5,345153.8,Medium,High
6260,Tirunelveli,Red Loam,High,Summer,40000,1.45,Millets,99,791.7,1238.3,15515.0,30946.1,48402.8,15431.1,32887.8,Low,Low
6261,Nilgiris,Red Sandy Loam,Medium,Summer,40000,6.62,Sorghum,74,4468.5,7447.5,90694.0,195175.6,325292.7,104481.6,234598.7,Medium,Low
6262,Kovilpatti,Black Cotton Soil,High,Rabi,60000,5.64,Sunflower,63,2707.2,4060.8,93060.0,68206.9,102310.4,-24853.1,9250.4,High,Medium
6263,Madurai,Alluvial Clay,Medium,Summer,100000,2.68,Coconut,64,19296.0,23584.0,72360.0,1094656.3,1337913.2,1022296.3,1265553.2,Low,Low
6264,Nagapattinam,Alluvial Clay,Low,Summer,15000,6.94,Coconut,47,49968.0,61072.0,187380.0,2488701.8,3041746.6,2301321.8,2854366.6,Low,Low
6265,Kovilpatti,Coastal Alluvial,High,Summer,60000,5.95,Coconut,92,42840.0,52360.0,160650.0,920567.4,1125138.0,759917.4,964488.0,Medium,Medium
6266,Nilgiris,Red Loam,Medium,Summer,150000,2.36,Millets,62,1288.6,2015.4,25252.0,34562.7,54059.6,9310.7,28807.6,Medium,Low
6267,Trichy,Black Clay Loam,Low,Summer,100000,4.52,Sunflower,59,2169.6,3254.4,74580.0,92152.8,138229.3,17572.8,63649.3,Low,High
6268,Thanjavur,Red Loam,Low,Summer,60000,6.48,Sunflower,89,3110.4,4665.6,106920.0,72458.0,108686.9,-34462.0,1766.9,High,Low
6269,Nagapattinam,Red Loam,High,Summer,25000,7.08,Millets,72,3865.7,6046.3,75756.0,105792.6,165470.5,30036.6,89714.5,Low,High
6270,Coimbatore,Red Sandy Loam,High,Rabi,60000,5.87,Pulses,41,1267.9,2254.1,69853.0,48797.3,86750.7,-21055.7,16897.7,Medium,High
6271,Kovilpatti,Lateritic Hill Soil,Medium,Rabi,40000,4.34,Groundnut,90,2847.0,4097.0,106330.0,47745.9,68707.5,-58584.1,-37622.5,Medium,Low
6272,Trichy,Lateritic Hill Soil,High,Summer,25000,5.01,Millets,76,2735.5,4278.5,53607.0,102702.0,160636.4,49095.0,107029.4,Medium,Low
6273,Nilgiris,Alluvial Clay,Medium,Summer,150000,6.61,Banana,48,102322.8,135637.2,502360.0,4942719.6,6551977.1,4440359.6,6049617.1,Low,Low
6274,Tirunelveli,Black Cotton Soil,High,Summer,25000,0.75,Sunflower,78,360.0,540.0,12375.0,12173.2,18259.8,-201.8,5884.8,Low,Low
6275,Madurai,Alluvial Clay,Medium,Kharif,40000,5.26,Groundnut,40,3450.6,4965.4,128870.0,189010.5,271990.7,60140.5,143120.7,Medium,Low
6276,Krishnagiri,Lateritic Hill Soil,Low,Kharif,150000,4.85,Millets,42,2648.1,4141.9,51895.0,105303.4,164705.3,53408.4,112810.3,Medium,Medium
6277,Tirunelveli,Coastal Alluvial,Medium,Kharif,40000,4.86,Rice,64,9088.2,12295.8,173988.0,473899.6,641158.2,299911.6,467170.2,High,High
6278,Nilgiris,Red Sandy Loam,Medium,Rabi,40000,6.21,Chili,90,2297.7,3912.3,239085.0,43617.7,74267.9,-195467.3,-164817.1,High,High
6279,Nilgiris,Red Sandy Loam,High,Summer,60000,3.52,Millets,69,1921.9,3006.1,37664.0,79583.1,124476.2,41919.1,86812.2,Medium,Low
6280,Vellore,Red Loam,Medium,Summer,40000,6.72,Sesamum,69,1276.8,2083.2,55104.0,34513.6,56311.7,-20590.4,1207.7,Medium,Low
6281,Madurai,Red Loam,High,Summer,25000,2.16,Sesamum,69,410.4,669.6,17712.0,11427.7,18645.2,-6284.3,933.2,Low,Medium
6282,Coimbatore,Red Loam,High,Summer,15000,6.13,Sunflower,98,2942.4,4413.6,101145.0,90206.1,135309.2,-10938.9,34164.2,High,Low
6283,Thanjavur,Lateritic Hill Soil,Medium,Summer,150000,5.08,Millets,58,2773.7,4338.3,54356.0,148405.2,232121.0,94049.2,177765.0,Low,Medium
6284,Nagapattinam,Coastal Alluvial,Medium,Kharif,100000,6.56,Rice,43,12267.2,16596.8,234848.0,466315.5,630897.5,231467.5,396049.5,Low,Medium
6285,Vellore,Red Sandy Loam,Medium,Rabi,15000,2.23,Sunflower,76,1070.4,1605.6,36795.0,21449.9,32174.9,-15345.1,-4620.1,Medium,High
6286,Madurai,Red Sandy Loam,High,Kharif,60000,4.86,Groundnut,50,3188.2,4587.8,119070.0,165640.5,238360.7,46570.5,119290.7,Low,Low
6287,Coimbatore,Lateritic Hill Soil,High,Summer,100000,6.73,Millets,49,3674.6,5747.4,72011.0,121927.9,190707.8,49916.9,118696.8,Medium,High
6288,Vellore,Red Sandy Loam,Medium,Kharif,40000,0.76,Turmeric,42,3784.8,5335.2,52440.0,179658.9,253254.1,127218.9,200814.1,High,High
6289,Vellore,Coastal Alluvial,Medium,Rabi,100000,3.62,Coconut,49,26064.0,31856.0,97740.0,618988.7,756541.8,521248.7,658801.8,Medium,Low
6290,Madurai,Black Clay Loam,Medium,Kharif,15000,3.9,Cotton,70,1404.0,2106.0,117000.0,53786.7,80680.1,-63213.3,-36319.9,Low,Low
6291,Tirunelveli,Black Cotton Soil,High,Kharif,60000,3.43,Turmeric,81,17081.4,24078.6,236670.0,993817.2,1400923.0,757147.2,1164253.0,Low,Medium
6292,Madurai,Coastal Alluvial,High,Kharif,150000,1.0,Rice,75,1870.0,2530.0,35800.0,64507.5,87274.9,28707.5,51474.9,Medium,Low
6293,Tirunelveli,Alluvial Clay,High,Rabi,40000,6.13,Rice,48,11463.1,15508.9,219454.0,546789.7,739774.3,327335.7,520320.3,Medium,Low
6294,Coimbatore,Black Cotton Soil,Low,Rabi,100000,3.97,Maize,47,8337.0,11513.0,90119.0,372638.7,514596.3,282519.7,424477.3,Medium,Medium
6295,Trichy,Black Cotton Soil,High,Kharif,150000,7.85,Maize,85,16485.0,22765.0,178195.0,655775.7,905595.0,477580.7,727400.0,Low,Low
6296,Madurai,Coastal Alluvial,Low,Summer,40000,6.01,Coconut,62,43272.0,52888.0,162270.0,987532.0,1206983.5,825262.0,1044713.5,Medium,Medium
6297,Trichy,Red Sandy Loam,High,Rabi,25000,6.79,Onion,71,24749.6,36360.4,234255.0,585886.8,860747.3,351631.8,626492.3,Low,Medium
6298,Kovilpatti,Alluvial Clay,Low,Kharif,100000,4.45,Banana,76,68886.0,91314.0,338200.0,1300557.7,1723995.1,962357.7,1385795.1,Medium,Medium
6299,Tirunelveli,Lateritic Hill Soil,High,Summer,150000,3.08,Millets,92,1681.7,2630.3,32956.0,78025.4,122039.7,45069.4,89083.7,High,Low
6300,Nilgiris,Black Cotton Soil,Low,Summer,150000,5.76,Sunflower,49,2764.8,4147.2,95040.0,67290.5,100935.8,-27749.5,5895.8,Medium,Medium
6301,Tirunelveli,Red Loam,Medium,Summer,60000,6.3,Sunflower,81,3024.0,4536.0,103950.0,147360.9,221041.4,43410.9,117091.4,Medium,Medium
6302,Tirunelveli,Black Clay Loam,High,Kharif,100000,6.2,Sugarcane,57,152768.0,194432.0,589000.0,7286995.7,9274358.2,6697995.7,8685358.2,High,Low
6303,Nagapattinam,Red Loam,High,Kharif,60000,5.54,Millets,89,3024.8,4731.2,59278.0,156632.6,244989.4,97354.6,185711.4,Low,Low
6304,Krishnagiri,Coastal Alluvial,Low,Summer,25000,2.19,Banana,66,33901.2,44938.8,166440.0,519337.4,688424.0,352897.4,521984.0,Medium,Low
6305,Trichy,Black Cotton Soil,Low,Rabi,25000,7.7,Sunflower,69,3696.0,5544.0,127050.0,186637.4,279956.1,59587.4,152906.1,Medium,Medium
6306,Krishnagiri,Alluvial Clay,Low,Kharif,40000,7.76,Banana,76,120124.8,159235.2,589760.0,3616652.7,4794167.5,3026892.7,4204407.5,Medium,Low
6307,Thanjavur,Lateritic Hill Soil,High,Kharif,150000,1.87,Millets,79,1021.0,1597.0,20009.0,50093.3,78351.0,30084.3,58342.0,Low,Low
6308,Nagapattinam,Alluvial Clay,Medium,Summer,25000,6.97,Coconut,46,50184.0,61336.0,188190.0,1670415.3,2041618.6,1482225.3,1853428.6,Low,Medium
6309,Nagapattinam,Red Sandy Loam,High,Kharif,150000,4.07,Maize,88,8547.0,11803.0,92389.0,363267.9,501655.7,270878.9,409266.7,Low,High
6310,Trichy,Coastal Alluvial,Medium,Summer,25000,6.99,Banana,91,108205.2,143434.8,531240.0,2943773.8,3902211.8,2412533.8,3370971.8,Low,Low
6311,Krishnagiri,Coastal Alluvial,High,Kharif,150000,3.19,Rice,94,5965.3,8070.7,114202.0,210974.1,285435.6,96772.1,171233.6,High,Medium
6312,Krishnagiri,Red Sandy Loam,High,Summer,150000,6.48,Millets,40,3538.1,5533.9,69336.0,126078.6,197199.9,56742.6,127863.9,High,Low
6313,Trichy,Black Clay Loam,High,Kharif,15000,6.57,Maize,71,13797.0,19053.0,149139.0,573500.8,791977.2,424361.8,642838.2,High,Low
6314,Tirunelveli,Lateritic Hill Soil,Low,Summer,150000,0.96,Millets,73,524.2,819.8,10272.0,24100.2,37695.3,13828.2,27423.3,Low,High
6315,Kovilpatti,Black Cotton Soil,Medium,Kharif,150000,5.23,Turmeric,47,26045.4,36714.6,360870.0,711132.8,1002440.2,350262.8,641570.2,High,Medium
6316,Trichy,Red Sandy Loam,High,Rabi,150000,7.36,Coconut,65,52992.0,64768.0,198720.0,1791955.2,2190167.5,1593235.2,1991447.5,Low,Medium
6317,Thanjavur,Red Loam,Low,Summer,25000,6.04,Sesamum,77,1147.6,1872.4,49528.0,58340.5,95187.1,8812.5,45659.1,Medium,Medium
6318,Nilgiris,Black Clay Loam,High,Kharif,100000,1.52,Maize,41,3192.0,4408.0,34504.0,136191.5,188073.9,101687.5,153569.9,Medium,Low
6319,Nagapattinam,Black Cotton Soil,High,Kharif,40000,2.83,Maize,57,5943.0,8207.0,64241.0,337495.7,466065.4,273254.7,401824.4,High,Medium
6320,Kovilpatti,Red Loam,Low,Kharif,25000,5.55,Turmeric,67,27639.0,38961.0,382950.0,1084533.9,1528800.8,701583.9,1145850.8,Medium,Low
6321,Thanjavur,Red Sandy Loam,Low,Rabi,15000,7.54,Groundnut,85,4946.2,7117.8,184730.0,176651.3,254205.5,-8078.7,69475.5,Medium,High
6322,Coimbatore,Black Clay Loam,Low,Kharif,100000,5.63,Turmeric,48,28037.4,39522.6,388470.0,507210.5,714983.5,118740.5,326513.5,Low,Low
6323,Vellore,Lateritic Hill Soil,High,Kharif,60000,6.34,Millets,65,3461.6,5414.4,67838.0,176235.0,275649.5,108397.0,207811.5,Low,Medium
6324,Nilgiris,Coastal Alluvial,Low,Kharif,100000,7.95,Banana,55,123066.0,163134.0,604200.0,2613188.4,3463994.0,2008988.4,2859794.0,Medium,High
6325,Vellore,Red Loam,Low,Rabi,60000,2.74,Coconut,64,19728.0,24112.0,73980.0,613462.7,749787.8,539482.7,675807.8,High,Low
6326,Kovilpatti,Alluvial Clay,Low,Rabi,15000,7.28,Groundnut,71,4775.7,6872.3,178360.0,274113.3,394455.7,95753.3,216095.7,Low,High
6327,Nagapattinam,Black Cotton Soil,Low,Summer,25000,4.82,Sunflower,81,2313.6,3470.4,79530.0,97379.9,146069.8,17849.9,66539.8,Low,Medium
6328,Nilgiris,Red Loam,Low,Summer,60000,2.46,Coconut,42,17712.0,21648.0,66420.0,651835.1,796687.3,585415.1,730267.3,Low,High
6329,Madurai,Black Clay Loam,Medium,Summer,40000,5.55,Sunflower,85,2664.0,3996.0,91575.0,63204.4,94806.6,-28370.6,3231.6,Low,Low
6330,Trichy,Red Loam,Medium,Rabi,60000,0.78,Coconut,75,5616.0,6864.0,21060.0,169091.9,206667.9,148031.9,185607.9,High,Low
6331,Coimbatore,Coastal Alluvial,Medium,Rabi,40000,0.58,Rice,91,1084.6,1467.4,20764.0,55142.4,74604.5,34378.4,53840.5,Low,Medium
6332,Krishnagiri,Alluvial Clay,Medium,Summer,25000,1.61,Banana,96,24922.8,33037.2,122360.0,680658.1,902267.7,558298.1,779907.7,Low,High
6333,Coimbatore,Red Loam,Medium,Summer,100000,5.44,Millets,81,2970.2,4645.8,58208.0,98230.8,153643.0,40022.8,95435.0,Low,High
6334,Kovilpatti,Black Clay Loam,Low,Kharif,150000,4.37,Turmeric,99,21762.6,30677.4,301530.0,355562.7,501214.8,54032.7,199684.8,High,High
6335,Trichy,Coastal Alluvial,High,Summer,40000,1.94,Coconut,63,13968.0,17072.0,52380.0,240209.5,293589.4,187829.5,241209.4,Low,Low
6336,Kovilpatti,Red Loam,High,Rabi,150000,1.0,Groundnut,64,656.0,944.0,24500.0,36171.0,52050.9,11671.0,27550.9,Low,Low
6337,Kovilpatti,Black Clay Loam,High,Summer,15000,3.52,Sunflower,64,1689.6,2534.4,58080.0,92960.2,139440.3,34880.2,81360.3,Low,Medium
6338,Nilgiris,Red Loam,Medium,Rabi,25000,2.32,Chili,49,858.4,1461.6,89320.0,36570.8,62269.1,-52749.2,-27050.9,Low,Medium
6339,Kovilpatti,Black Clay Loam,High,Kharif,60000,2.48,Sugarcane,83,61107.2,77772.8,235600.0,2032638.8,2586994.9,1797038.8,2351394.9,Low,Low
6340,Tirunelveli,Black Cotton Soil,Medium,Kharif,60000,5.11,Turmeric,79,25447.8,35872.2,352590.0,429056.2,604814.2,76466.2,252224.2,Low,High
6341,Madurai,Black Cotton Soil,Medium,Rabi,150000,6.53,Sunflower,51,3134.4,4701.6,107745.0,61025.3,91538.0,-46719.7,-16207.0,Low,Low
6342,Madurai,Red Loam,High,Summer,15000,2.41,Sesamum,48,457.9,747.1,19762.0,26880.4,43857.5,7118.4,24095.5,Medium,Low
6343,Vellore,Coastal Alluvial,Medium,Summer,25000,5.31,Coconut,63,38232.0,46728.0,143370.0,2180310.9,2664824.4,2036940.9,2521454.4,Low,Low
6344,Nilgiris,Red Sandy Loam,High,Rabi,25000,6.44,Sunflower,48,3091.2,4636.8,106260.0,73230.1,109845.2,-33029.9,3585.2,High,High
6345,Krishnagiri,Alluvial Clay,High,Rabi,100000,3.77,Rice,99,7049.9,9538.1,134966.0,285659.2,386480.1,150693.2,251514.1,Low,Medium
6346,Kovilpatti,Red Sandy Loam,High,Summer,100000,5.34,Sesamum,98,1014.6,1655.4,43788.0,34250.9,55883.0,-9537.1,12095.0,Medium,Medium
6347,Thanjavur,Alluvial Clay,High,Summer,25000,7.69,Banana,95,119041.2,157798.8,584440.0,3777019.5,5006746.7,3192579.5,4422306.7,Low,Low
6348,Trichy,Red Sandy Loam,High,Summer,60000,1.84,Coconut,89,13248.0,16192.0,49680.0,596964.9,729623.7,547284.9,679943.7,Low,Low
6349,Kovilpatti,Coastal Alluvial,Low,Kharif,60000,2.87,Coconut,50,20664.0,25256.0,77490.0,884053.3,1080509.6,806563.3,1003019.6,Low,Low
6350,Vellore,Black Cotton Soil,Medium,Kharif,150000,1.29,Cotton,52,464.4,696.6,38700.0,23525.5,35288.2,-15174.5,-3411.8,Medium,Low
6351,Thanjavur,Red Sandy Loam,High,Kharif,100000,5.05,Coconut,68,36360.0,44440.0,136350.0,2043942.6,2498152.1,1907592.6,2361802.1,Medium,Medium
6352,Kovilpatti,Coastal Alluvial,High,Summer,40000,7.22,Banana,54,111765.6,148154.4,548720.0,2439084.7,3233205.3,1890364.7,2684485.3,Medium,Low
6353,Nilgiris,Red Sandy Loam,High,Rabi,40000,5.9,Sunflower,89,2832.0,4248.0,97350.0,144391.9,216587.8,47041.9,119237.8,High,Low
6354,Nilgiris,Black Clay Loam,High,Kharif,60000,3.59,Maize,90,7539.0,10411.0,81493.0,415787.9,574183.3,334294.9,492690.3,High,Low
6355,Krishnagiri,Red Loam,High,Rabi,150000,6.46,Coconut,69,46512.0,56848.0,174420.0,1327258.6,1622205.0,1152838.6,1447785.0,Medium,High
6356,Krishnagiri,Lateritic Hill Soil,High,Rabi,25000,4.15,Groundnut,86,2722.4,3917.6,101675.0,158794.3,228508.9,57119.3,126833.9,Medium,Medium
6357,Coimbatore,Alluvial Clay,High,Summer,40000,2.16,Coconut,57,15552.0,19008.0,58320.0,533112.4,651581.8,474792.4,593261.8,Medium,Low
6358,Krishnagiri,Black Clay Loam,Medium,Kharif,60000,6.73,Turmeric,50,33515.4,47244.6,464370.0,978735.1,1379662.7,514365.1,915292.7,Low,Medium
6359,Vellore,Coastal Alluvial,Medium,Rabi,25000,1.43,Banana,57,22136.4,29343.6,108680.0,1042954.1,1382520.6,934274.1,1273840.6,Low,Medium
6360,Nilgiris,Alluvial Clay,High,Summer,60000,3.56,Coconut,51,25632.0,31328.0,96120.0,1189571.2,1453920.3,1093451.2,1357800.3,High,Low
6361,Nilgiris,Lateritic Hill Soil,Low,Rabi,25000,5.41,Pulses,70,1168.6,2077.4,64379.0,47084.0,83705.0,-17295.0,19326.0,High,Medium
6362,Krishnagiri,Coastal Alluvial,Low,Summer,60000,7.83,Coconut,47,56376.0,68904.0,211410.0,1938786.4,2369627.8,1727376.4,2158217.8,Low,Medium
6363,Vellore,Black Clay Loam,High,Summer,25000,6.61,Sunflower,69,3172.8,4759.2,109065.0,169997.4,254996.1,60932.4,145931.1,Medium,Medium
6364,Tirunelveli,Red Loam,Medium,Rabi,40000,5.98,Sunflower,66,2870.4,4305.6,98670.0,126806.6,190209.8,28136.6,91539.8,Medium,High
6365,Kovilpatti,Coastal Alluvial,Low,Rabi,25000,1.76,Rice,62,3291.2,4452.8,63008.0,67618.0,91483.1,4610.0,28475.1,Low,Low
6366,Nagapattinam,Lateritic Hill Soil,Low,Kharif,60000,2.96,Millets,43,1616.2,2527.8,31672.0,72276.2,113047.4,40604.2,81375.4,Medium,Low
6367,Krishnagiri,Coastal Alluvial,High,Rabi,150000,1.97,Coconut,64,14184.0,17336.0,53190.0,287059.1,350850.0,233869.1,297660.0,Low,High
6368,Krishnagiri,Lateritic Hill Soil,Medium,Rabi,40000,0.98,Pulses,42,211.7,376.3,11662.0,3557.1,6323.7,-8104.9,-5338.3,Medium,Low
6369,Trichy,Alluvial Clay,Low,Rabi,15000,7.87,Banana,79,121827.6,161492.4,598120.0,5809596.1,7701092.5,5211476.1,7102972.5,Low,High
6370,Nagapattinam,Coastal Alluvial,Low,Summer,150000,7.48,Banana,95,115790.4,153489.6,568480.0,4068459.8,5393074.6,3499979.8,4824594.6,Low,Medium
6371,Vellore,Black Clay Loam,Low,Rabi,100000,7.44,Sunflower,95,3571.2,5356.8,122760.0,109634.3,164451.5,-13125.7,41691.5,Low,Medium
6372,Nilgiris,Red Sandy Loam,High,Summer,25000,4.74,Sunflower,93,2275.2,3412.8,78210.0,52757.1,79135.7,-25452.9,925.7,Low,Low
6373,Trichy,Black Clay Loam,Medium,Kharif,100000,0.71,Maize,47,1491.0,2059.0,16117.0,28420.6,39247.5,12303.6,23130.5,High,Medium
6374,Krishnagiri,Red Loam,Low,Kharif,15000,5.66,Coconut,66,40752.0,49808.0,152820.0,1884161.1,2302863.5,1731341.1,2150043.5,Low,Low
6375,Krishnagiri,Black Clay Loam,Medium,Rabi,25000,1.23,Onion,56,4483.4,6586.6,42435.0,245251.6,360307.8,202816.6,317872.8,Medium,Low
6376,Coimbatore,Alluvial Clay,High,Rabi,15000,6.25,Coconut,62,45000.0,55000.0,168750.0,2578838.8,3151914.1,2410088.8,2983164.1,Low,Low
6377,Krishnagiri,Black Cotton Soil,Low,Summer,100000,3.4,Sunflower,49,1632.0,2448.0,56100.0,46077.3,69115.9,-10022.7,13015.9,Medium,Medium
6378,Trichy,Alluvial Clay,Low,Summer,150000,7.37,Banana,42,114087.6,151232.4,560120.0,3700840.8,4905765.7,3140720.8,4345645.7,Low,High
6379,Madurai,Black Clay Loam,Medium,Kharif,150000,2.73,Turmeric,44,13595.4,19164.6,188370.0,557322.9,785623.8,368952.9,597253.8,Low,Low
6380,Trichy,Alluvial Clay,Medium,Rabi,60000,1.92,Coconut,48,13824.0,16896.0,51840.0,486640.7,594783.1,434800.7,542943.1,Low,Medium
6381,Thanjavur,Red Sandy Loam,Low,Kharif,150000,2.27,Maize,65,4767.0,6583.0,51529.0,224737.4,310351.6,173208.4,258822.6,High,Low
6382,Kovilpatti,Red Loam,High,Kharif,60000,0.58,Turmeric,68,2888.4,4071.6,40020.0,111311.7,156909.3,71291.7,116889.3,Medium,Low
6383,Krishnagiri,Black Clay Loam,High,Summer,15000,6.24,Sunflower,64,2995.2,4492.8,102960.0,87383.9,131075.8,-15576.1,28115.8,Medium,Low
6384,Vellore,Coastal Alluvial,High,Kharif,25000,1.63,Rice,97,3048.1,4123.9,58354.0,160497.3,217143.5,102143.3,158789.5,Low,High
6385,Madurai,Alluvial Clay,Medium,Kharif,150000,4.24,Groundnut,50,2781.4,4002.6,103880.0,97963.3,140971.5,-5916.7,37091.5,High,Medium
6386,Krishnagiri,Red Sandy Loam,Low,Summer,25000,4.86,Sunflower,99,2332.8,3499.2,80190.0,115761.5,173642.3,35571.5,93452.3,High,Low
6387,Coimbatore,Black Clay Loam,Low,Rabi,15000,6.13,Onion,84,22343.9,32826.2,211485.0,423470.6,622135.9,211985.6,410650.9,Low,Low
6388,Tirunelveli,Red Sandy Loam,Low,Summer,100000,3.37,Sorghum,64,2274.8,3791.2,46169.0,94711.2,157851.9,48542.2,111682.9,Low,Medium
6389,Nagapattinam,Red Sandy Loam,Medium,Kharif,40000,3.66,Maize,61,7686.0,10614.0,83082.0,161970.5,223673.5,78888.5,140591.5,Low,Low
6390,Vellore,Coastal Alluvial,High,Rabi,60000,2.32,Rice,80,4338.4,5869.6,83056.0,204724.4,276980.1,121668.4,193924.1,Low,Low
6391,Tirunelveli,Coastal Alluvial,Low,Summer,40000,5.85,Banana,54,90558.0,120042.0,444600.0,3258236.7,4319058.0,2813636.7,3874458.0,High,High
6392,Madurai,Black Cotton Soil,Medium,Kharif,25000,7.81,Cotton,98,2811.6,4217.4,234300.0,119011.6,178517.4,-115288.4,-55782.6,Medium,Medium
6393,Tirunelveli,Lateritic Hill Soil,Low,Rabi,15000,6.93,Banana,82,107276.4,142203.6,526680.0,6195070.7,8212070.5,5668390.7,7685390.5,Low,Medium
6394,Vellore,Black Clay Loam,Low,Kharif,150000,7.1,Turmeric,79,35358.0,49842.0,489900.0,919318.8,1295907.3,429418.8,806007.3,Low,Low
6395,Krishnagiri,Coastal Alluvial,High,Summer,15000,6.38,Coconut,83,45936.0,56144.0,172260.0,2591846.6,3167812.5,2419586.6,2995552.5,Low,Medium
6396,Vellore,Alluvial Clay,High,Rabi,40000,3.6,Banana,99,55728.0,73872.0,273600.0,2479334.7,3286559.9,2205734.7,3012959.9,Low,Low
6397,Krishnagiri,Alluvial Clay,High,Summer,150000,2.07,Coconut,99,14904.0,18216.0,55890.0,795378.4,972129.2,739488.4,916239.2,High,Low
6398,Tirunelveli,Alluvial Clay,High,Kharif,150000,0.96,Sugarcane,48,23654.4,30105.6,91200.0,568146.1,723095.0,476946.1,631895.0,Medium,Low
6399,Coimbatore,Alluvial Clay,Medium,Kharif,40000,7.94,Sugarcane,47,195641.6,248998.4,754300.0,3289567.0,4186721.6,2535267.0,3432421.6,Low,Medium
6400,Tirunelveli,Alluvial Clay,Low,Rabi,25000,4.64,Coconut,65,33408.0,40832.0,125280.0,1551300.0,1896033.3,1426020.0,1770753.3,Low,High
6401,Coimbatore,Alluvial Clay,Low,Kharif,150000,1.96,Rice,79,3665.2,4958.8,70168.0,155787.3,210771.1,85619.3,140603.1,Low,High
6402,Thanjavur,Red Loam,High,Kharif,100000,5.12,Maize,92,10752.0,14848.0,116224.0,642714.8,887558.5,526490.8,771334.5,Medium,Low
6403,Nilgiris,Black Clay Loam,Low,Kharif,40000,7.98,Maize,67,16758.0,23142.0,181146.0,333333.6,460317.8,152187.6,279171.8,Low,Medium
6404,Vellore,Red Loam,Low,Rabi,40000,7.61,Sunflower,65,3652.8,5479.2,125565.0,60214.9,90322.4,-65350.1,-35242.6,Low,Low
6405,Krishnagiri,Black Cotton Soil,Medium,Kharif,60000,4.65,Sugarcane,87,114576.0,145824.0,441750.0,2368760.0,3014785.5,1927010.0,2573035.5,Medium,Medium
6406,Kovilpatti,Alluvial Clay,Low,Rabi,60000,7.27,Groundnut,60,4769.1,6862.9,178115.0,219297.1,315573.9,41182.1,137458.9,Medium,Low
6407,Nilgiris,Black Cotton Soil,Low,Rabi,150000,1.86,Chili,63,688.2,1171.8,71610.0,22706.7,38662.8,-48903.3,-32947.2,Low,High
